fecha,empresa,localidad,provincia,insumo,cupo_total_asignado_m3,produccion__m3,ventas_totales__m3,ventas_a_axion_m3,ventas_a_petrobras_m3,ventas_a_fox_petrol_m3,ventas_a_refineria_del_norte_m3,ventas_a_shell_m3,ventas_a_ypf_m3,ventas_a_energia_derivada_del_petroleo_m3,ventas_a_oil_combustibles_m3,ventas_a_trafigura_oil_m3
10/1/2016,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,1151,1648.704991,1141.26,0,0,0,0,0,1141.26,0,0,0
10/1/2016,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,2818,3988.186987,2801.469994,0,0,0,0,0,2801,0,0,0
10/1/2016,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,3105,3903.385976,2987.469994,2249.43,183.5,0,0,0,554.54,0,0,0
10/1/2016,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,5814,6295.704359,5810.469994,520.64,221.55,0,0,2150.9,2216.32,0,701.05,0
10/1/2016,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,8895,9248.275426,8560.339987,769.22,0,0,0,3144.95,4214.09,0,701.04864,0
10/1/2016,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,2645,4717.182565,2643.489956,0,0,0,0,0,2643.487,0,0,0
10/1/2016,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,13460,13581.55401,13514.99937,1895.2242,1227.53,0,1863.6007,1523.3354,6579.9494,0,425.35691,0
10/1/2016,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,7703,7537.58686,7708.149968,0,0,0,0,0,7708.149,0,0,0
10/1/2016,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,2502,1215.413771,1271,664.56,0,0,0,250.15792,0,0,356.28553,0
10/1/2016,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,12669,6658.104864,12651.76879,2468.4017,1193.3796,0,0,2558.686,6431.3076,0,0,0
10/1/2016,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,1669,2427.479469,1556.849905,0,0,0,0,500.98547,1055.8686,0,0,0
10/1/2016,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,5331,5099.229311,5310.119899,1688.566,0,0,0,475.62855,2515.0979,0,630.82754,0
11/1/2016,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,11858,10283,11821.22,2324.32,406.34,0,0,3045.03,6045.53,0,0,0
11/1/2016,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,7770,6805.685407,7639.49,299.96,0,0,0,5002.02,2337.51,0,0,0
11/1/2016,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,1134,981.4655717,1124.54,0,0,0,0,0,1124.54,0,0,0
11/1/2016,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,2793,3730.549589,2773.05,0,0,0,0,0,2773.05,0,0,0
11/1/2016,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,3079,3524.775742,2829.84,1950.37,220.24,0,0,0,513.61,0,145.62,0
11/1/2016,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,5853,6099.810486,5843.29,592.43,109.06,0,0,2164.79,2284.84,0,692.17,0
11/1/2016,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,8831,8766.342388,8684.72,999.97,0,0,0,3008.52,4184.89,0,418.33,73.01
11/1/2016,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,2621,4475.186355,2639.32,0,0,0,0,,2639.32,0,0,0
11/1/2016,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,12779,13623.25963,13164.99,2206.76,1231.51,0,1722.07,1531.23,6012.56,0,460.86,0
11/1/2016,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,7561,7110.549589,7555.27,0,0,0,0,0,7555.27,0,0,0
11/1/2016,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,2500,2276.689829,2280.48,1594.44,0,0,0,504.11,0,0,181.93,0
11/1/2016,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,12515,12694.37776,12527.58,2657.88,1153.42,0,0,2506.94,6209.34,0,0,0
11/1/2016,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,1649,1867.795325,1752.23,0,0,0,0,507.63,1244.6,0,0,0
11/1/2016,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,5370,4788.768162,5350.12,1427.47,0,0,0,514.34,2863.32,0,544.99,0
12/1/2016,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,13075,11713.12697,13095.25963,2369.4504,581.42766,0,0,2998.4965,7145.8875,0,0,0
12/1/2016,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,8357,4455.072647,7653.759949,371.92672,0,0,0,6276.8919,1004.9399,0,0,0
12/1/2016,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,1228,1154.327227,1244.8,0,0,0,0,0,1244.801,0,0,0
12/1/2016,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,3064,3288.414403,3031.139987,0,0,0,0,0,3031.1433,0,0,0
12/1/2016,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,3380,3110.170562,3152,1949.6272,402.55211,0,0,0,582.41313,0,217.40998,0
12/1/2016,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,6697,6254.579912,6713.849905,590.87807,257.68793,0,0,2458.5723,2697.5994,0,709.10928,0
12/1/2016,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,9718,8085.420088,8638.839924,771.00442,0,0,0,3003.487,4196.2476,0,521.9204,146.17814
12/1/2016,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,2873,2749.437776,2873.619962,0,0,0,0,0,2873.6197,0,0,0
12/1/2016,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,14743,14500.69488,14780.20973,2953.7839,1224.5104,0,1796.5634,1629.8041,6504.005,0,671.54769,0
12/1/2016,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,8130,8290.587492,8132.659886,0,0,0,0,0,8132.6595,0,0,0
12/1/2016,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,2583,2501.680354,2448.519899,1578.0164,0,0,0,509.15982,0,0,361.33922,0
12/1/2016,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,13650,13442.95641,13594.58876,2518.2817,1262.4131,0,0,3033.4807,6780.4169,0,0,0
12/1/2016,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,1798,1262.463677,1339.269994,0,0,0,0,510.90334,828.36386,0,0,0
12/1/2016,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,6192,4927.30259,6233.759949,2241.0107,0,0,0,514.49147,2915.6538,0,562.60265,0
1/1/2017,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,12317,12913.33587,12377.41895,2208.738602,543.0217832,0,0,3001.41844,6624.240122,0,0,0
1/1/2017,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,8131,7712.596336,8076.563487,843.1585597,0,0,0,5694.946304,1538.458623,0,0,0
1/1/2017,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,1222,987.9722047,1239.67151,0,0,0,0,0,1239.67151,0,0,0
1/1/2017,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,2965,2681.857233,2929.842072,0,0,0,0,0,2929.842072,0,0,0
1/1/2017,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,3265,2535.527479,3039.039798,1687.732154,510.4485155,0,0,0,586.6835123,0,254.1756159,0
1/1/2017,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,6136,7120.075805,6149.564119,628.5154769,221.3897663,0,0,1986.910929,2525.837018,0,786.9109286,0
1/1/2017,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,9337,8788.859316,9642.332066,772.2179975,0,0,0,3092.674271,5024.397972,0,497.0468948,255.9949303
1/1/2017,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,2784,0,2811.30545,0,0,0,0,0,2811.30545,0,0,0
1/1/2017,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,13545,12905.68541,13605.01579,2974.200884,936.1844599,0,1772.849021,1517.826911,5803.613392,0,600.3411244,0
1/1/2017,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,8070,7818.066961,8072.015161,0,0,0,0,0,8072.015161,0,0,0
1/1/2017,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,2583,2181.933039,2261.528743,1321.541377,0,0,0,509.1598231,0,0,430.8275426,0
1/1/2017,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,13150,13103.75807,13189.56093,2644.160445,1114.741238,0,0,2006.756928,7423.902316,0,0,0
1/1/2017,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,1484,0,1833.076437,0,0,0,0,507.1762476,1325.90019,0,0,0
1/1/2017,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,5643,5595.620253,5704.101266,1581.670886,0,0,0,511.0379747,2903.189873,0,708.2025316,0
2/1/2017,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,11704,12303.87,11756,2092,507,0,0,2999,6158,0,0,0
2/1/2017,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,8411,8245.19,8306.74,882.76,0,0,0,5051.31,2372.67,0,0,0
2/1/2017,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,954,1114.02,943.24,0,0,0,0,0,943.24,0,0,0
2/1/2017,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,2630,638.14,2623.8,0,0,0,0,0,2623.8,0,0,0
2/1/2017,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,2935,(en blanco),2642,1510,402,0,0,0,548,0,182,0
2/1/2017,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,5726,6669.39,5725.41,730.9,146.08,0,0,1794.02,2233.91,0,820.5,0
2/1/2017,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,8428,9255.94,7833.82,772.28,0,0,0,2544.05,4012.89,0,285.04,219.56
2/1/2017,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,2455,0,2477.76,0,0,0,0,0,2477.76,0,0,0
2/1/2017,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,12940,14394.26,14211.9,2281.02,860.76,0,1470.08,1080.18,8093.61,0,426.25,0
2/1/2017,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,7603,7751,7637,0,0,0,0,0,7637,0,0,0
2/1/2017,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,2583,1959.02,1909.43,1191,0,0,0,504.23,0,0,214.2,0
2/1/2017,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,12537,12788.21,12523.31,2232.97,1368.48,0,0,1988.05,6933.81,0,0,0
2/1/2017,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,1478,0,1018.78,0,0,0,0,506.79,511.99,0,0,0
2/1/2017,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,5245,4976.52,5259.43,1956.91,0,0,0,509.47,2118.7,0,674.35,0
3/1/2017,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,11839,13001.04,11931.08,2171.94,508.67,0,0,3002.74,6247.73,0,0,0
3/1/2017,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,8596,9298.87,8571.69,441.79,0,0,0,6607.76,1522.14,0,0,0
3/1/2017,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,1016,1017.26,1032.03,0,0,0,0,0,1032.03,0,0,0
3/1/2017,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,2713,914.8,2695.05,0,0,0,0,0,2695.05,0,0,0
3/1/2017,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,3022,1003,2920,1655,437,0,0,0,624,0,204,0
3/1/2017,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,5816,5870.75,5836.62,960.14,146.46,0,0,1875.84,2264.64,0,589.54,0
3/1/2017,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,8319,8182.8,8652.7,772.96,0,0,0,3428.76,3803.25,0,464.63,183.1
3/1/2017,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,2536,0,2519.53,0,0,0,0,0,2519.53,0,0,0
3/1/2017,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,13205,15017.53,13966.78,2468.33,820.09,0,1828.02,1010.29,7381.7,0,458.35,0
3/1/2017,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,7706,7452,7716,0,0,0,0,0,7716,0,0,0
3/1/2017,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,2583,2271.35,2222.16,1569.05,0,0,0,508.87,0,0,144.24,0
3/1/2017,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,12672,12331.94,12701.06,2213.51,1278.59,0,0,2010.35,7198.61,0,0,0
3/1/2017,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,1375,990.56,1415.59,0,0,0,0,541.64,873.95,0,0,0
3/1/2017,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,5333,5444.65,5293.83,1358.55,0,0,0,504.27,2662.5,0,768.51,0
4/1/2017,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,11953,12612.53,11990.73,1928.47,512.77,0,0,3088.2,6461.29,0,0,0
4/1/2017,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,8712,4240.66,7247.78,299.45,0,0,0,5118.83,1715.72,0,0,113.78
4/1/2017,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,1027,462.1,1010.38,0,0,0,0,0,1010.38,0,0,0
4/1/2017,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,2743,2462.96,2735.65,0,0,0,0,0,2735.65,0,0,0
4/1/2017,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,3056,2775,2933,1683,368,0,0,0,772,0,110,0
4/1/2017,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,5893,5969.92,5883.22,746.61,182.62,0,0,1887.75,2473.66,0,592.58,0
4/1/2017,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,8729,8508.79,9708.57,773.27,0,0,0,3414,4588.46,0,420.97,511.87
4/1/2017,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,2564,0,2603.73,0,0,0,0,0,2603.73,0,0,0
4/1/2017,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,12856,13382.93,13602.57,1929.52,826.7,0,2547.37,1015.13,6818.86,0,464.99,0
4/1/2017,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,7793,7965,7825,0,0,0,0,0,7825,0,0,0
4/1/2017,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,2583,986.13,1018.84,619.6,0,0,0,216.91,0,0,182.33,0
4/1/2017,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,12787,13234.73,12877.36,2420.17,1643.19,0,0,2487.05,6326.95,0,0,0
4/1/2017,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,1564,2536.3,1598.48,0,0,0,0,626.18,972.3,0,0,0
4/1/2017,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,5407,5436.21,5401.28,1648.49,0,0,0,578.44,2398.34,0,776.01,0
5/1/2017,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,11829,9342.2,11847.48,2159.8,404.63,0,0,2981.53,6267.65,0,0,33.87
5/1/2017,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,6051,9686.45,6063.62,299.01,0,0,0,5222.57,542.04,0,0,0
5/1/2017,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,0,90.53,325.89,0,0,0,0,0,325.89,0,0,0
5/1/2017,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,2945,2144.26,2203.4,0,0,0,0,0,2203.4,0,0,0
5/1/2017,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,3264,3003,2987,1876,406,0,0,0,668,0,37,0
5/1/2017,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,5894,4678.36,5894.6,889.37,218.2,0,0,1890.4,2294.79,0,601.84,0
5/1/2017,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,8745,9986.65,10965.71,773.16,0,0,0,2987.05,6519.83,0,355.51,330.16
5/1/2017,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,2762,1328.02,1951.49,0,0,0,0,0,1951.49,0,0,0
5/1/2017,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,13067,13220.49,12441.99,1633.11,764.72,0,2129.06,1019.04,6189.16,0,706.9,0
5/1/2017,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,7792,7672,7806,0,0,0,0,0,7806,0,0,0
5/1/2017,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,2000,2140.66,2073.01,1312.66,0,0,0,512.8,,0,247.55,0
5/1/2017,FRONTERITA ENERGIA S.A.,FAMAILLÁ,TUCUMÁN,CAÑA DE AZÚCAR,3127,1909.93,140.55,0,0,0,140.55,0,,0,0,0
5/1/2017,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,12778,13155.13,12917.42,2551.59,1151.47,0,0,2544.88,6669.48,0,0,0
5/1/2017,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,1743,542.61,1739.61,0,0,0,0,622.66,1116.95,0,0,0
5/1/2017,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,5409,5374.7,5447.09,1568.81,0,0,0,622.95,2560.76,0,694.57,0
6/1/2017,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,11997,7900.48,12022.43,2061.48,403.48,0,0,3031.17,6526.3,0,0,0
6/1/2017,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,6128,13074.91,7972.78,301.35,0,0,0,5261.7,2409.73,0,0,0
6/1/2017,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2017,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,3006,2698.1,2616.23,0,0,0,0,0,2616.23,0,0,0
6/1/2017,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,3327,3656,3324,2139,404,0,0,0,781,0,0,0
6/1/2017,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,5929,7686.78,5950.35,904.49,220.16,0,0,1907.16,2444.36,0,474.18,0
6/1/2017,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,8050,9922.69,9873.03,773.92,0,0,0,2806.57,5302.72,0,989.82,0
6/1/2017,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,2823,3105.53,2864.31,0,0,0,0,0,2864.31,0,0,0
6/1/2017,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,13097,14119.42,14056.54,1976.88,1016.26,0,1969.85,980.23,7325.56,0,787.76,0
6/1/2017,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,7832,7893,7847,0,0,0,0,0,7847,0,0,0
6/1/2017,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,2500,1338.49,1350.25,811.39,0,0,0,251.86,0,0,287,0
6/1/2017,FRONTERITA ENERGIA S.A.,FAMAILLÁ,TUCUMÁN,CAÑA DE AZÚCAR,3189,1053.82,218.24,0,0,0,218.24,0,0,0,0,0
6/1/2017,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,12718,12973.07,12826.65,2915.26,1266.55,0,0,2528.38,6116.46,0,0,0
6/1/2017,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,1798,2190.24,1786.24,0,0,0,0,587.65,1198.59,0,0,0
6/1/2017,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,5443,5346.88,5446.37,1611.58,0,0,0,584.77,2529.59,0,720.43,0
7/1/2017,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,12012,14625.14,12071.97,2149.03,404.11,0,0,2989.19,6529.64,0,0,0
7/1/2017,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,6113,11998.64,6124.96,302.65,0,0,0,5306.47,515.84,0,0,0
7/1/2017,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,660,630.02,620.58,0,0,0,0,0,620.58,0,0,0
7/1/2017,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,3059,3203.69,3059.81,0,0,0,0,0,3059.81,0,0,0
7/1/2017,BIOENERGÍA SANTA ROSA S.A.,LEÓN ROUGES,TUCUMÁN,CAÑA DE AZÚCAR,3373,3857,2987,1846,403,0,0,0,738,0,0,0
7/1/2017,BIOETANOL RÍO CUARTO S.A.,RÍO CUARTO,CÓRDOBA,MAÍZ,5944,2307.28,5955.06,827.87,185.37,0,0,1914.35,2517.73,0,509.74,0
7/1/2017,BIOLEDESMA S.A.,LEDESMA,JUJUY,CAÑA DE AZÚCAR,6749,8588.16,7959.26,774.13,0,0,0,2987.07,3668.92,0,419.06,110.08
7/1/2017,BIOTRINIDAD S.A.,VILLA LA TRINIDAD,TUCUMÁN,CAÑA DE AZÚCAR,2880,4903.28,2904.3,0,0,0,0,0,2904.3,0,0,0
7/1/2017,COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.,LA FLORIDA,TUCUMÁN,CAÑA DE AZÚCAR,13481,14459.74,13424.75,2249.88,868.12,0,1317.63,1165.22,7359.17,0,464.73,0
7/1/2017,DIASER S.A.,SAN LUIS,SAN LUIS,MAÍZ,7846,8038,7862,0,0,0,0,0,7862,0,0,0
7/1/2017,ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.,AGUILARES,TUCUMÁN,CAÑA DE AZÚCAR,2500,1938.14,1859.9,954.76,0,0,0,547.51,0,0,357.63,0
7/1/2017,FRONTERITA ENERGIA S.A.,FAMAILLÁ,TUCUMÁN,CAÑA DE AZÚCAR,3238,1808.15,3205.6,1216.72,0,0,503.34,0,1485.54,0,0,0
7/1/2017,PROMAÍZ S.A.,ALEJANDRO ROCA,CÓRDOBA,MAÍZ,12672,12868.82,12707.88,2611.62,1238.68,0,0,3029.22,5037.3,0,791.06,0
7/1/2017,RÍO GRANDE ENERGÍA S.A.,LA MENDIETA,JUJUY,CAÑA DE AZÚCAR,1878,2537.01,1817.55,0,0,0,0,579.61,1237.94,0,0,0
7/1/2017,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,MAÍZ,5457,5556.58,5483.69,1671.67,0,0,0,578.84,2526.19,0,706.99,0
8/1/2017,ACA BIO COOPERATIVA LTDA.,VILLA MARÍA,CÓRDOBA,MAÍZ,12344,13418.11,12388.72,2226.23,405.31,0,0,3065.43,6691.75,0,0,0
8/1/2017,ALCONOA S.R.L.,EL TABACAL,SALTA,CAÑA DE AZÚCAR,4163,13890.61,4597.55,301.95,0,0,0,4295.6,0,0,0,0
8/1/2017,BIO SAN ISIDRO S.A.,CAMPO SANTO,SALTA,CAÑA DE AZÚCAR,1670,1077.37,1072.01,0,0,0,0,0,1072.01,0,0,0
8/1/2017,BIOENERGÍA LA CORONA S.A.,CONCEPCIÓN,TUCUMÁN,CAÑA DE AZÚCAR,3443,3133,3294,0,0,0,0,0,3294,0,0,0
