ID Sitio,Traza,Sub-Traza,Localidad,Departamento,Provincia,Poblacion Censo 2010,Lat_sitio,Lon_sitio,Fecha Real de Conexión,Estado
2823,SALADILLO - CAÑUELAS,LOBOS - ROQUE PEREZ,Roque Perez,Roque Perez,Buenos Aires,10358,-35.4019944444,-59.3402833333,14/03/17,Conectado
96,JUNIN - SALADILLO,9 DE JULIO - BRAGADO,9 de Julio,9 de Julio,Buenos Aires,36494,-35.4406888889,-60.8725,16/11/17,Conectado
87,JUNIN - SALADILLO,BRAGADO - 25 DE MAYO,25 de Mayo,25 de Mayo,Buenos Aires,23408,-35.4429805556,-60.1747888889,10/08/17,Conectado
3007,MERCEDES - CHASCOMUS,LOBOS - SAN MIGUEL DEL MONTE,San Miguel del Monte,Monte,Buenos Aires,17005,-35.4475555556,-58.81475,31/07/17,Conectado
2183,SAN RAFAEL - MALARGUE,MALARGUE - EL SOSNEADO,Malargüe,Malargüe,Mendoza,21619,-35.4659277778,-69.5889472222,20/03/17,Conectado
773,MERCEDES - CHASCOMUS,GENERAL BELGRANO - CHASCOMUS,Chascomus,Chascomús,Buenos Aires,33607,-35.5737361111,-58.0189694444,31/08/18,Conectado
2850,SALADILLO - CAÑUELAS,SALADILLO - ROQUE PEREZ,Saladillo,Saladillo,Buenos Aires,26763,-35.634,-59.78425,03/05/17,Conectado
1050,CARLOS TEJEDOR - PEHUAJO,CARLOS TEJEDOR - PEHUAJO,Curaru,Carlos Tejedor,Buenos Aires,422,-35.6412777,-62.19375,16/03/18,Conectado
2470,SANTA ISABEL - SAN RAFAEL,SANTA ISABEL - GENERAL ALVEAR,Paraje Cochico,General Alvear,Mendoza,0,-35.7133361111,-67.3310194444,26/10/18,Conectado
1432,MERCEDES - CHASCOMUS,GENERAL BELGRANO - CHASCOMUS,General Belgrano,General Belgrano,Buenos Aires,15394,-35.7640305556,-58.4875888889,31/07/17,Conectado
2514,SANTA ROSA - PEHUAJO,TRENQUE LAUQUEN - PEHUAJO,Pehuajo,Pehuajo,Buenos Aires,31533,-35.8086638889,-61.8861805556,20/10/15,Conectado
1689,SANTA ROSA - PEHUAJO,TRENQUE LAUQUEN - PEHUAJO,Juan Jose Paso,Pehuajo,Buenos Aires,2176,-35.8494444,-62.29325,15/06/18,Conectado
1391,SANTA ROSA - PEHUAJO,TRENQUE LAUQUEN - PEHUAJO,Francisco Madero,Pehuajo,Buenos Aires,1389,-35.849627,-62.067387,16/11/17,Conectado
543,SANTA ROSA - PEHUAJO,TRENQUE LAUQUEN - PEHUAJO,Berutti,Trenque Lauquen,Buenos Aires,1098,-35.8595777778,-62.5133972222,16/11/17,Conectado
371,MALARGUE - BUTA RANQUIL,MALARGUE - EL MANZANO,Bardas Blancas,Malargüe,Mendoza,66,-35.8684861111,-69.8052583333,20/03/17,Conectado
521,PEHUAJO - BOLIVAR,PEHUAJO - SAN CARLOS de BOLIVAR,Bellocq,Carlos Casares,Buenos Aires,542,-35.919598,-61.534026,07/09/18,Conectado
2379,PEHUAJO - BOLIVAR,PEHUAJO - SAN CARLOS de BOLIVAR,Nueva Plata,Pehuajo,Buenos Aires,206,-35.92114,-61.810266,17/08/18,Conectado
3282,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,Trenque Lauquen,Trenque Lauquen,Buenos Aires,33442,-35.9713361111,-62.7482888889,20/10/15,Conectado
1426,,,General Alvear,General Alvear,Buenos Aires,9812,-36.0224444444,-60.0149166667,09/11/17,Conectado
1564,PEHUAJO - BOLIVAR,PEHUAJO - SAN CARLOS de BOLIVAR,Herrera Vegas,Hipolito Yrigoyen,Buenos Aires,115,-36.086148,-61.408251,18/05/18,Conectado
1183,MALARGUE - BUTA RANQUIL,MALARGUE - EL MANZANO,El Manzano,Tunuyán,Mendoza,26,-36.1065972222,-69.7584416667,21/12/17,Conectado
2142,SANTA ROSA - SANTA ISABEL,WINIFREDA - VICTORICA,Loventue,Loventué,La Pampa,111,-36.1885777,-65.2917361,09/11/17,Conectado
551,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,Bocayuva,Pellegrini,Buenos Aires,83,-36.2045,-63.0762222,31/08/17,Conectado
2145,SANTA ROSA - SANTA ISABEL,WINIFREDA - VICTORICA,Luan Toro,Loventué,La Pampa,689,-36.2055083,-65.0989222,02/11/17,Conectado
3353,SANTA ROSA - SANTA ISABEL,WINIFREDA - VICTORICA,Victorica,Loventué,La Pampa,5703,-36.2154361111,-65.4330611111,24/09/15,Conectado
3616,SANTA ROSA - SANTA ISABEL,WINIFREDA - VICTORICA,Winifreda,Conhelo,La Pampa,2222,-36.2314861111,-64.2369777778,24/09/15,Conectado
3071,SANTA ISABEL - SAN RAFAEL,SANTA ISABEL - GENERAL ALVEAR,Santa Isabel,Chalileo,La Pampa,2526,-36.232875,-66.9358908333,18/06/15,Conectado
2902,PEHUAJO - BOLIVAR,PEHUAJO - SAN CARLOS de BOLIVAR,San Carlos de Bolivar,Bolívar,Buenos Aires,26242,-36.23825,-61.1231388889,06/07/18,Conectado
3230,SANTA ROSA - SANTA ISABEL,VICTORICA - TELEN,Telen,Loventué,La Pampa,1240,-36.2651638,-65.5126555,02/11/17,Conectado
2515,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,Pellegrini,Pellegrini,Buenos Aires,5115,-36.270811,-63.157499,31/08/17,Conectado
1554,PIGÜE - PEHUAJO,CARHUE - PEHUAJO,Henderson,Hipolito Yrigoyen,Buenos Aires,8645,-36.2973888889,-61.7232861111,11/05/18,Conectado
1062,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,De Bary,Pellegrini,Buenos Aires,63,-36.34075,-63.2598611,31/08/17,Conectado
3217,AZUL - SALADILLO,AZUL - TAPALQUE,Tapalque,Tapalque,Buenos Aires,7444,-36.3609777778,-60.0312722222,31/03/17,Conectado
170,SANTA ISABEL - NEUQUEN,SANTA ISABEL - ALGARROBO DEL AGUILA,Algarrobo del Aguila,Chical Co,La Pampa,329,-36.3990513889,-67.1458783333,20/10/16,Conectado
714,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,Catrilo,Catriló,La Pampa,3955,-36.407925,-63.4160444444,02/11/17,Conectado
3291,TRENQUE LAUQUEN - CARHUE,CARHUE - TRENQUE LAUQUEN,Tres Lomas,Tres Lomas,Buenos Aires,8061,-36.4659083333,-62.8656861111,27/04/18,Conectado
2049,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,Lonquimay,Catriló,La Pampa,1680,-36.467335,-63.623599,19/10/17,Conectado
1998,LAS TONINAS - AZUL,LAS TONINAS - GENERAL JUAN MADARIAGA,Las Toninas,La Costa,Buenos Aires,5278,-36.4884916667,-56.7018694444,20/07/17,Conectado
1782,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,La Gloria,Catriló,La Pampa,46,-36.5079805,-63.7405805,19/10/17,Conectado
3318,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,Uriburu,Catriló,La Pampa,964,-36.5087972,-63.8586361,19/10/17,Conectado
1031,AZUL - SALADILLO,AZUL - TAPALQUE,Crotto,Tapalque,Buenos Aires,247,-36.5760333,-60.1709777,09/11/17,Conectado
1057,PIGÜE - PEHUAJO,CARHUE - PEHUAJO,Daireaux,Daireaux,Buenos Aires,12122,-36.5982222222,-61.7452944444,11/05/18,Conectado
1625,TRENQUE LAUQUEN - CARHUE,CARHUE - TRENQUE LAUQUEN,Ingeniero Thompson,Tres Lomas,Buenos Aires,150,-36.6117472222,-62.9144416667,28/09/18,Conectado
3089,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,Santa Rosa,Capital,La Pampa,102860,-36.6273555556,-64.271325,18/09/15,Conectado
2746,MALARGUE - BUTA RANQUIL,BUTA RANQUIL - RANQUIL NORTE,Ranquil Norte,Malargüe,Mendoza,752,-36.6590805556,-69.8328138889,28/03/17,Conectado
2473,LAS TONINAS - AZUL,LAS TONINAS - GENERAL JUAN MADARIAGA,Paraje Pavon - La Esmeralda,General Lavalle,Buenos Aires,989,-36.7125944444,-56.7327972222,31/05/18,Conectado
2858,TRENQUE LAUQUEN - CARHUE,CARHUE - TRENQUE LAUQUEN,Salliquelo,Salliqueló,Buenos Aires,7617,-36.7517666667,-62.9604,27/04/18,Conectado
330,AZUL - SALADILLO,AZUL - TAPALQUE,Azul,Azul,Buenos Aires,55728,-36.7699444444,-59.8500555556,20/07/17,Conectado
2748,LAS TONINAS - AZUL,RAUCH - AZUL,Rauch,Rauch,Buenos Aires,12705,-36.7756111111,-59.0772888889,20/07/17,Conectado
1884,PIGÜE - PEHUAJO,CARHUE - PEHUAJO,Laguna Alsina,Guamini,Buenos Aires,1677,-36.8070111111,-62.2509444444,18/05/18,Conectado
2403,GRAL LA MADRID - AZUL,OLAVARRIA - AZUL,Olavarria,Olavarria,Buenos Aires,89721,-36.8854194444,-60.3095833333,27/07/17,Conectado
